rental_id,vehicle_id,customer_id,pickup_location_id,return_location_id,handled_by_employee,pickup_date,expected_return_date,actual_return_date,rental_status,daily_rate_applied,total_amount,rental_days,make,model,fuel_type,transmission,category_name,customer_name,membership_type,gender,location_id,pickup_location,pickup_city,rental_month,rental_year,month_name,day_of_week,is_late_return,late_days,revenue_per_day
3188,162,106,4,4,20,2026-01-30,2026-01-31,2026-01-31,Completed,1350.0,1350.0,1,Hyundai,i10,Petrol,Automatic,Hatchback,Atharv Palla,Regular,Male,4,Mumbai Andheri Branch,Mumbai,2026-01,2026,January,Friday,0,0,1350.0
3189,105,857,2,2,8,2025-01-30,2025-02-06,2025-02-05,Completed,2250.0,15750.0,6,Honda,City,Petrol,Manual,Sedan,Warjas Andra,Regular,Male,2,Udaipur City Branch,Udaipur,2025-01,2025,January,Thursday,0,0,2625.0
3190,175,80,3,3,13,2024-09-24,2024-09-28,2024-09-28,Completed,1950.0,7410.0,4,Hyundai,Verna,Petrol,Automatic,Sedan,Matthew Ravi,Silver,Male,3,Delhi Airport Branch,New Delhi,2024-09,2024,September,Tuesday,0,0,1852.5
3191,134,353,10,10,46,2024-05-02,2024-05-06,2024-05-06,Completed,4450.0,16910.0,4,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Ati Srinivasan,Silver,Female,10,Lucknow Branch,Lucknow,2024-05,2024,May,Thursday,0,0,4227.5
3192,173,890,6,6,28,2024-09-09,2024-09-13,2024-09-14,Completed,7050.0,28200.0,5,Audi,A6,Petrol,Automatic,Luxury,Girik Chaudry,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-09,2024,September,Monday,1,1,5640.0
3193,53,829,8,8,36,2024-02-06,2024-02-10,2024-02-10,Completed,3450.0,13800.0,4,Hyundai,Kona Electric,Electric,Manual,Electric,Gunbir Bandi,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2024-02,2024,February,Tuesday,0,0,3450.0
3194,58,832,10,10,50,2026-01-21,2026-01-22,2026-01-26,Completed,2150.0,1935.0,5,Honda,City,Petrol,Manual,Sedan,Samaksh Iyer,Gold,Male,10,Lucknow Branch,Lucknow,2026-01,2026,January,Wednesday,1,4,387.0
3195,177,892,1,1,1,2025-08-29,2025-08-30,2025-08-29,Completed,2850.0,2850.0,0,Hyundai,Kona Electric,Electric,Manual,Electric,Pavani Salvi,Regular,Female,1,Jaipur Central Hub,Jaipur,2025-08,2025,August,Friday,0,0,2850.0
3196,125,301,10,10,48,2025-09-08,2025-09-18,2025-09-17,Completed,5600.0,47600.0,9,BMW,5 Series,Petrol,Automatic,Luxury,Manan Nagi,Platinum,Male,10,Lucknow Branch,Lucknow,2025-09,2025,September,Monday,0,0,5288.888888888889
3197,131,466,2,2,10,2026-06-29,2026-07-04,2026-07-04,Completed,1450.0,6887.5,5,Hyundai,i10,Petrol,Automatic,Hatchback,Harish Gole,Silver,Male,2,Udaipur City Branch,Udaipur,2026-06,2026,June,Monday,0,0,1377.5
3198,154,473,6,6,27,2025-03-10,2025-03-14,2025-03-13,Completed,1800.0,7200.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Ryan Narula,Regular,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-03,2025,March,Monday,0,0,2400.0
3199,49,693,2,2,10,2025-05-15,2025-05-21,2025-05-25,Completed,2200.0,12540.0,10,Hyundai,Verna,Petrol,Automatic,Sedan,Neelima Dyal,Silver,Female,2,Udaipur City Branch,Udaipur,2025-05,2025,May,Thursday,1,4,1254.0
3200,60,316,3,3,14,2024-09-28,2024-09-29,2024-09-29,Completed,1800.0,1710.0,1,Hyundai,Verna,Petrol,Manual,Sedan,Gaurangi Ghosh,Silver,Female,3,Delhi Airport Branch,New Delhi,2024-09,2024,September,Saturday,0,0,1710.0
3201,141,88,8,8,36,2025-01-28,2025-02-01,2025-02-01,Completed,1450.0,5220.0,4,Tata,Tiago,Petrol,Manual,Hatchback,Chatresh Sandal,Gold,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-01,2025,January,Tuesday,0,0,1305.0
3202,48,887,10,10,49,2024-06-12,2024-06-14,2024-06-13,Completed,2050.0,4100.0,1,Skoda,Slavia,Petrol,Automatic,Sedan,Triveni Guha,Regular,Female,10,Lucknow Branch,Lucknow,2024-06,2024,June,Wednesday,0,0,4100.0
3203,68,198,8,8,39,2024-03-18,2024-03-20,2024-03-20,Completed,1850.0,3145.0,2,Hyundai,Verna,Petrol,Automatic,Sedan,Nidra Tailor,Platinum,Female,8,Hyderabad Hitech Branch,Hyderabad,2024-03,2024,March,Monday,0,0,1572.5
3204,44,26,9,9,45,2024-10-20,2024-10-23,2024-10-23,Completed,1400.0,3990.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Neel Suresh,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-10,2024,October,Sunday,0,0,1330.0
3206,155,275,2,2,6,2026-06-08,2026-06-10,2026-06-09,Completed,2350.0,4700.0,1,Hyundai,Verna,Petrol,Automatic,Sedan,Ekapad Krishna,Regular,Male,2,Udaipur City Branch,Udaipur,2026-06,2026,June,Monday,0,0,4700.0
3207,111,11,2,2,8,2025-02-18,2025-02-21,2025-02-21,Completed,1600.0,4800.0,3,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Rajata Gaba,Regular,Female,2,Udaipur City Branch,Udaipur,2025-02,2025,February,Tuesday,0,0,1600.0
3208,48,570,10,10,46,2024-10-18,2024-10-21,2024-10-20,Completed,2050.0,5535.0,2,Skoda,Slavia,Petrol,Automatic,Sedan,Naksh Ray,Gold,Male,10,Lucknow Branch,Lucknow,2024-10,2024,October,Friday,0,0,2767.5
3209,112,855,5,5,22,2025-04-13,2025-04-14,2025-04-14,Completed,2650.0,2517.5,1,Mahindra,XUV700,Diesel,Automatic,Suv,Dominic Karnik,Silver,Male,5,Pune Station Branch,Pune,2025-04,2025,April,Sunday,0,0,2517.5
3210,2,666,9,9,45,2024-01-08,2024-01-10,2024-01-10,Completed,2000.0,3800.0,2,Honda,City,Petrol,Manual,Sedan,Manan Chatterjee,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2024-01,2024,January,Monday,0,0,1900.0
3211,48,743,10,10,49,2025-02-26,2025-03-01,2025-03-03,Completed,2050.0,5842.5,5,Skoda,Slavia,Petrol,Automatic,Sedan,Jeevika Pillai,Silver,Female,10,Lucknow Branch,Lucknow,2025-02,2025,February,Wednesday,1,2,1168.5
3212,163,500,5,5,21,2026-06-28,2026-07-03,2026-07-03,Completed,1950.0,9262.5,5,Hyundai,Verna,Petrol,Automatic,Sedan,Jatin Mishra,Silver,Male,5,Pune Station Branch,Pune,2026-06,2026,June,Sunday,0,0,1852.5
3213,9,180,4,4,16,2025-05-30,2025-05-31,2025-05-31,Completed,5650.0,5367.5,1,BMW,5 Series,Petrol,Manual,Luxury,Joshua Andra,Silver,Male,4,Mumbai Andheri Branch,Mumbai,2025-05,2025,May,Friday,0,0,5367.5
3214,127,318,9,3,44,2024-01-14,2024-01-17,2024-01-17,Completed,2000.0,6000.0,3,Honda,City,Petrol,Manual,Sedan,Raksha Sibal,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2024-01,2024,January,Sunday,0,0,2000.0
3215,124,550,3,3,12,2025-08-24,2025-08-25,2025-08-25,Completed,6100.0,5185.0,1,BMW,5 Series,Petrol,Manual,Luxury,Devika Kari,Platinum,Female,3,Delhi Airport Branch,New Delhi,2025-08,2025,August,Sunday,0,0,5185.0
3216,40,812,4,4,20,2026-03-06,2026-03-07,2026-03-07,Completed,8450.0,8027.5,1,Mercedes-Benz,E-Class,Petrol,Manual,Luxury,Tanish Karnik,Silver,Male,4,Mumbai Andheri Branch,Mumbai,2026-03,2026,March,Friday,0,0,8027.5
3217,39,249,3,3,11,2025-08-27,2025-09-03,2025-09-02,Completed,2150.0,13545.0,6,Skoda,Slavia,Petrol,Automatic,Sedan,Baljiwan Goel,Gold,Male,3,Delhi Airport Branch,New Delhi,2025-08,2025,August,Wednesday,0,0,2257.5
3218,14,838,9,9,41,2026-03-18,2026-03-22,2026-03-21,Completed,3300.0,13200.0,3,Mahindra,XUV700,Diesel,Manual,Suv,Omkaar Shanker,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2026-03,2026,March,Wednesday,0,0,4400.0
3220,108,132,2,2,10,2025-07-29,2025-07-31,2025-07-30,Completed,3800.0,6840.0,1,Hyundai,Kona Electric,Electric,Manual,Electric,Abha Mane,Gold,Female,2,Udaipur City Branch,Udaipur,2025-07,2025,July,Tuesday,0,0,6840.0
3221,57,823,7,7,34,2025-12-20,2025-12-25,2025-12-29,Completed,1600.0,7200.0,9,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Hredhaan Trivedi,Gold,Male,7,Chennai Central Branch,Chennai,2025-12,2025,December,Saturday,1,4,800.0
3223,75,77,6,6,28,2025-01-03,2025-01-07,2025-01-06,Completed,3050.0,12200.0,3,Mahindra,XUV700,Diesel,Automatic,Suv,Nirja Dash,Regular,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-01,2025,January,Friday,0,0,4066.6666666666665
3224,96,427,5,5,25,2024-09-09,2024-09-14,2024-09-13,Completed,4150.0,20750.0,4,Toyota,Innova Crysta,Diesel,Automatic,Van,Veda Ganguly,Regular,Female,5,Pune Station Branch,Pune,2024-09,2024,September,Monday,0,0,5187.5
3225,177,625,1,1,2,2025-01-05,2025-01-07,2025-01-07,Completed,2850.0,5700.0,2,Hyundai,Kona Electric,Electric,Manual,Electric,Bhavani Dora,Regular,Female,1,Jaipur Central Hub,Jaipur,2025-01,2025,January,Sunday,0,0,2850.0
3226,159,387,4,4,18,2024-06-19,2024-06-20,2024-06-19,Completed,2050.0,1845.0,0,Hyundai,Verna,Petrol,Manual,Sedan,Waida Dua,Gold,Female,4,Mumbai Andheri Branch,Mumbai,2024-06,2024,June,Wednesday,0,0,1845.0
3227,45,633,4,4,20,2025-05-05,2025-05-07,2025-05-11,Completed,3000.0,6000.0,6,Toyota,Innova Crysta,Diesel,Manual,Van,Chameli Rama,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2025-05,2025,May,Monday,1,4,1000.0
3228,42,604,5,5,25,2025-03-24,2025-03-26,2025-03-26,Completed,8150.0,15485.0,2,BMW,5 Series,Petrol,Manual,Luxury,Amol Gopal,Silver,Male,5,Pune Station Branch,Pune,2025-03,2025,March,Monday,0,0,7742.5
3229,157,842,2,7,8,2025-10-02,2025-10-05,2025-10-09,Completed,3650.0,10402.5,7,Mahindra,XUV700,Diesel,Manual,Suv,Baljiwan Gokhale,Silver,Male,2,Udaipur City Branch,Udaipur,2025-10,2025,October,Thursday,1,4,1486.0714285714287
3230,127,869,9,9,45,2025-04-18,2025-04-22,2025-04-22,Completed,2000.0,7600.0,4,Honda,City,Petrol,Manual,Sedan,Dev Keer,Silver,Male,9,Ahmedabad Branch,Ahmedabad,2025-04,2025,April,Friday,0,0,1900.0
3231,94,603,3,3,11,2025-11-23,2025-11-25,2025-11-25,Completed,1850.0,3700.0,2,Honda,City,Petrol,Automatic,Sedan,Eesha Goel,Regular,Female,3,Delhi Airport Branch,New Delhi,2025-11,2025,November,Sunday,0,0,1850.0
3232,55,650,5,1,24,2024-11-04,2024-11-05,2024-11-05,Completed,3350.0,3350.0,1,Kia,Seltos,Diesel,Automatic,Suv,Gaurang Som,Regular,Male,5,Pune Station Branch,Pune,2024-11,2024,November,Monday,0,0,3350.0
3233,134,735,10,10,48,2024-11-18,2024-11-22,2024-11-22,Completed,4450.0,17800.0,4,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Sathvik Walla,Regular,Male,10,Lucknow Branch,Lucknow,2024-11,2024,November,Monday,0,0,4450.0
3234,173,883,6,6,26,2026-04-27,2026-04-28,2026-04-28,Completed,7050.0,6697.5,1,Audi,A6,Petrol,Automatic,Luxury,Kala Amble,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2026-04,2026,April,Monday,0,0,6697.5
3235,152,94,10,10,47,2025-09-07,2025-09-10,2025-09-09,Completed,3700.0,11100.0,2,Toyota,Innova Crysta,Diesel,Automatic,Van,Mekhala Keer,Regular,Female,10,Lucknow Branch,Lucknow,2025-09,2025,September,Sunday,0,0,5550.0
3236,93,270,4,9,17,2025-04-14,2025-04-16,2025-04-15,Completed,3700.0,6660.0,1,Mahindra,XUV700,Diesel,Manual,Suv,Gayathri Sarma,Gold,Female,4,Mumbai Andheri Branch,Mumbai,2025-04,2025,April,Monday,0,0,6660.0
3237,162,318,4,4,19,2025-07-13,2025-07-17,2025-07-17,Completed,1350.0,5400.0,4,Hyundai,i10,Petrol,Automatic,Hatchback,Raksha Sibal,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2025-07,2025,July,Sunday,0,0,1350.0
3238,132,478,2,2,6,2026-04-12,2026-04-17,2026-04-17,Completed,1900.0,9500.0,5,Hyundai,Verna,Petrol,Manual,Sedan,Wyatt Pall,Regular,Male,2,Udaipur City Branch,Udaipur,2026-04,2026,April,Sunday,0,0,1900.0
3239,86,108,9,9,41,2025-06-23,2025-06-24,2025-06-23,Completed,3350.0,3350.0,0,Mahindra,XUV700,Diesel,Manual,Suv,Kashvi Date,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2025-06,2025,June,Monday,0,0,3350.0
3240,156,214,6,6,28,2025-11-01,2025-11-07,2025-11-07,Completed,3750.0,19125.0,6,Toyota,Fortuner,Diesel,Manual,Suv,Sai Sandhu,Platinum,Male,6,Bengaluru Whitefield Branch,Bengaluru,2025-11,2025,November,Saturday,0,0,3187.5
3241,156,626,6,6,29,2024-12-04,2024-12-07,2024-12-06,Completed,3750.0,10687.5,2,Toyota,Fortuner,Diesel,Manual,Suv,Orinder Sachdev,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-12,2024,December,Wednesday,0,0,5343.75
3242,108,357,2,2,7,2025-10-18,2025-10-21,2025-10-24,Completed,3800.0,10830.0,6,Hyundai,Kona Electric,Electric,Manual,Electric,Bhavani Devi,Silver,Female,2,Udaipur City Branch,Udaipur,2025-10,2025,October,Saturday,1,3,1805.0
3243,125,467,10,10,49,2024-04-11,2024-04-14,2024-04-14,Completed,5600.0,15960.0,3,BMW,5 Series,Petrol,Automatic,Luxury,Jagrati Sarma,Silver,Female,10,Lucknow Branch,Lucknow,2024-04,2024,April,Thursday,0,0,5320.0
3244,99,491,3,7,14,2024-10-04,2024-10-05,2024-10-05,Completed,8500.0,8075.0,1,Mercedes-Benz,E-Class,Petrol,Manual,Luxury,Ekantika Rajagopal,Silver,Female,3,Delhi Airport Branch,New Delhi,2024-10,2024,October,Friday,0,0,8075.0
3245,172,25,9,9,45,2024-11-09,2024-11-16,2024-11-16,Completed,2350.0,16450.0,7,Skoda,Slavia,Petrol,Manual,Sedan,Zehaan Issac,Regular,Male,9,Ahmedabad Branch,Ahmedabad,2024-11,2024,November,Saturday,0,0,2350.0
3246,151,458,5,5,21,2024-05-21,2024-05-23,2024-05-22,Completed,3100.0,6200.0,1,Mahindra,XUV700,Diesel,Manual,Suv,Teerth Majumdar,Regular,Male,5,Pune Station Branch,Pune,2024-05,2024,May,Tuesday,0,0,6200.0
3247,150,401,5,8,25,2026-05-11,2026-05-15,2026-05-15,Completed,3250.0,12350.0,4,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Isaac Aggarwal,Silver,Male,5,Pune Station Branch,Pune,2026-05,2026,May,Monday,0,0,3087.5
3248,150,40,5,5,23,2025-12-10,2025-12-15,2025-12-15,Completed,3250.0,13812.5,5,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Gavin Mallick,Platinum,Male,5,Pune Station Branch,Pune,2025-12,2025,December,Wednesday,0,0,2762.5
3249,93,308,4,4,19,2024-02-24,2024-02-26,2024-02-29,Completed,3700.0,7030.0,5,Mahindra,XUV700,Diesel,Manual,Suv,Pratyush Rajagopal,Silver,Male,4,Mumbai Andheri Branch,Mumbai,2024-02,2024,February,Saturday,1,3,1406.0
3250,15,468,3,10,12,2025-07-16,2025-07-18,2025-07-17,Completed,2050.0,3690.0,1,Honda,City,Petrol,Automatic,Sedan,Samarth Tata,Gold,Male,3,Delhi Airport Branch,New Delhi,2025-07,2025,July,Wednesday,0,0,3690.0
3251,106,536,5,5,21,2024-02-01,2024-02-08,2024-02-11,Completed,2550.0,17850.0,10,Skoda,Slavia,Petrol,Manual,Sedan,Sara Salvi,Regular,Female,5,Pune Station Branch,Pune,2024-02,2024,February,Thursday,1,3,1785.0
3252,8,109,4,4,20,2026-01-06,2026-01-07,2026-01-07,Completed,1500.0,1275.0,1,Tata,Tiago,Petrol,Manual,Hatchback,Vidhi Kunda,Platinum,Female,4,Mumbai Andheri Branch,Mumbai,2026-01,2026,January,Tuesday,0,0,1275.0
3253,123,709,4,4,19,2026-05-07,2026-05-12,2026-05-16,Completed,1300.0,6500.0,9,Hyundai,i10,Petrol,Manual,Hatchback,Tarak Kothari,Regular,Male,4,Mumbai Andheri Branch,Mumbai,2026-05,2026,May,Thursday,1,4,722.2222222222222
3254,113,753,3,3,11,2024-07-04,2024-07-09,2024-07-09,Completed,2250.0,10687.5,5,Honda,City,Petrol,Manual,Sedan,Aarna Contractor,Silver,Female,3,Delhi Airport Branch,New Delhi,2024-07,2024,July,Thursday,0,0,2137.5
3255,51,146,4,4,18,2024-05-02,2024-05-07,2024-05-06,Completed,1650.0,8250.0,4,Hyundai,i10,Petrol,Automatic,Hatchback,Madhavi Tella,Regular,Female,4,Mumbai Andheri Branch,Mumbai,2024-05,2024,May,Thursday,0,0,2062.5
3256,71,581,6,6,27,2025-02-10,2025-02-13,2025-02-13,Completed,3400.0,9690.0,3,Toyota,Fortuner,Diesel,Manual,Suv,Divya Basak,Silver,Female,6,Bengaluru Whitefield Branch,Bengaluru,2025-02,2025,February,Monday,0,0,3230.0
3257,34,112,5,5,21,2024-12-10,2024-12-14,2024-12-14,Completed,4000.0,13600.0,4,Kia,Seltos,Diesel,Manual,Suv,Dalaja Mitra,Platinum,Female,5,Pune Station Branch,Pune,2024-12,2024,December,Tuesday,0,0,3400.0
3258,7,809,2,2,6,2024-06-16,2024-06-20,2024-06-20,Completed,3150.0,11970.0,4,Mahindra,XUV700,Diesel,Manual,Suv,Falguni Char,Silver,Female,2,Udaipur City Branch,Udaipur,2024-06,2024,June,Sunday,0,0,2992.5
3259,108,614,2,2,10,2025-06-21,2025-06-22,2025-06-22,Completed,3800.0,3420.0,1,Hyundai,Kona Electric,Electric,Manual,Electric,Charita Nigam,Gold,Female,2,Udaipur City Branch,Udaipur,2025-06,2025,June,Saturday,0,0,3420.0
3260,164,468,1,1,2,2024-05-05,2024-05-07,2024-05-07,Completed,2450.0,4410.0,2,Hyundai,Verna,Petrol,Automatic,Sedan,Samarth Tata,Gold,Male,1,Jaipur Central Hub,Jaipur,2024-05,2024,May,Sunday,0,0,2205.0
3261,62,232,5,5,25,2025-08-07,2025-08-09,2025-08-10,Completed,2050.0,3690.0,3,Honda,City,Petrol,Manual,Sedan,Atharv Dugal,Gold,Male,5,Pune Station Branch,Pune,2025-08,2025,August,Thursday,1,1,1230.0
3262,97,86,8,8,37,2025-04-03,2025-04-05,2025-04-05,Completed,2250.0,4500.0,2,Hyundai,Verna,Petrol,Automatic,Sedan,Vedant Sachdeva,Regular,Male,8,Hyderabad Hitech Branch,Hyderabad,2025-04,2025,April,Thursday,0,0,2250.0
3263,137,315,1,1,4,2024-01-15,2024-01-16,2024-01-15,Completed,3050.0,3050.0,0,Mahindra,XUV700,Diesel,Manual,Suv,Prisha Bhattacharyya,Regular,Female,1,Jaipur Central Hub,Jaipur,2024-01,2024,January,Monday,0,0,3050.0
3264,17,131,3,3,12,2025-01-05,2025-01-10,2025-01-09,Completed,1250.0,6250.0,4,Tata,Tiago,Petrol,Automatic,Hatchback,Mugdha Date,Regular,Female,3,Delhi Airport Branch,New Delhi,2025-01,2025,January,Sunday,0,0,1562.5
3265,20,894,4,4,20,2024-11-05,2024-11-09,2024-11-09,Completed,1350.0,4860.0,4,Tata,Tiago,Petrol,Manual,Hatchback,Baghyawati Lata,Gold,Female,4,Mumbai Andheri Branch,Mumbai,2024-11,2024,November,Tuesday,0,0,1215.0
3266,164,269,1,1,4,2024-08-05,2024-08-10,2024-08-09,Completed,2450.0,11025.0,4,Hyundai,Verna,Petrol,Automatic,Sedan,Om Deep,Gold,Male,1,Jaipur Central Hub,Jaipur,2024-08,2024,August,Monday,0,0,2756.25
3267,64,801,2,2,9,2025-12-11,2025-12-21,2025-12-21,Completed,3550.0,33725.0,10,Tata,Nexon EV,Electric,Automatic,Electric,Alka Kohli,Silver,Female,2,Udaipur City Branch,Udaipur,2025-12,2025,December,Thursday,0,0,3372.5
3268,159,91,4,4,16,2025-04-19,2025-04-22,2025-04-22,Completed,2050.0,5842.5,3,Hyundai,Verna,Petrol,Manual,Sedan,Yashawini Sandhu,Silver,Female,4,Mumbai Andheri Branch,Mumbai,2025-04,2025,April,Saturday,0,0,1947.5
3269,69,428,5,1,24,2025-11-18,2025-11-22,2025-11-21,Completed,3350.0,12060.0,3,Hyundai,Kona Electric,Electric,Automatic,Electric,Wishi Gour,Gold,Female,5,Pune Station Branch,Pune,2025-11,2025,November,Tuesday,0,0,4020.0
3270,117,224,2,2,7,2024-12-23,2024-12-27,2024-12-27,Completed,1750.0,5950.0,4,Maruti Suzuki,Swift,Petrol,Automatic,Hatchback,Atharv Mani,Platinum,Male,2,Udaipur City Branch,Udaipur,2024-12,2024,December,Monday,0,0,1487.5
3272,5,63,10,10,47,2024-11-24,2024-11-27,2024-11-27,Completed,3050.0,8692.5,3,Toyota,Fortuner,Diesel,Manual,Suv,Benjamin Morar,Silver,Other,10,Lucknow Branch,Lucknow,2024-11,2024,November,Sunday,0,0,2897.5
3273,88,701,8,1,37,2024-01-16,2024-01-17,2024-01-17,Completed,3700.0,3330.0,1,Hyundai,Creta,Diesel,Automatic,Suv,Chakradhar Pradhan,Gold,Male,8,Hyderabad Hitech Branch,Hyderabad,2024-01,2024,January,Tuesday,0,0,3330.0
3274,7,339,2,2,8,2026-06-20,2026-06-24,2026-06-23,Completed,3150.0,12600.0,3,Mahindra,XUV700,Diesel,Manual,Suv,Nikita Tank,Regular,Female,2,Udaipur City Branch,Udaipur,2026-06,2026,June,Saturday,0,0,4200.0
3275,99,816,3,3,15,2025-09-13,2025-09-15,2025-09-15,Completed,8500.0,15300.0,2,Mercedes-Benz,E-Class,Petrol,Manual,Luxury,Yoshita Amble,Gold,Female,3,Delhi Airport Branch,New Delhi,2025-09,2025,September,Saturday,0,0,7650.0
3276,149,699,10,10,50,2024-07-31,2024-08-02,2024-08-01,Completed,3850.0,6545.0,1,Hyundai,Creta,Diesel,Manual,Suv,Charvi Bath,Platinum,Female,10,Lucknow Branch,Lucknow,2024-07,2024,July,Wednesday,0,0,6545.0
3277,145,349,3,3,15,2026-05-25,2026-05-28,2026-05-28,Completed,3250.0,9262.5,3,Toyota,Fortuner,Diesel,Automatic,Suv,Odika Gaba,Silver,Female,3,Delhi Airport Branch,New Delhi,2026-05,2026,May,Monday,0,0,3087.5
3278,93,647,4,4,20,2025-09-08,2025-09-12,2025-09-12,Completed,3700.0,13320.0,4,Mahindra,XUV700,Diesel,Manual,Suv,Harish Bhardwaj,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2025-09,2025,September,Monday,0,0,3330.0
3280,85,55,10,10,46,2024-12-31,2025-01-05,2025-01-08,Completed,3900.0,19500.0,8,Kia,Seltos,Diesel,Automatic,Suv,Abhiram Mistry,Regular,Other,10,Lucknow Branch,Lucknow,2024-12,2024,December,Tuesday,1,3,2437.5
3281,150,49,5,5,22,2024-02-16,2024-02-22,2024-02-22,Completed,3250.0,18525.0,6,Maruti Suzuki,Ertiga,Diesel,Automatic,Van,Anusha Bumb,Silver,Female,5,Pune Station Branch,Pune,2024-02,2024,February,Friday,0,0,3087.5
3283,26,588,5,5,25,2025-05-04,2025-05-07,2025-05-08,Completed,1950.0,5557.5,4,Hyundai,Verna,Petrol,Automatic,Sedan,Orinder Thakkar,Silver,Male,5,Pune Station Branch,Pune,2025-05,2025,May,Sunday,1,1,1389.375
3284,157,698,2,7,10,2025-05-15,2025-05-25,2025-05-25,Completed,3650.0,34675.0,10,Mahindra,XUV700,Diesel,Manual,Suv,Maanav Parsa,Silver,Male,2,Udaipur City Branch,Udaipur,2025-05,2025,May,Thursday,0,0,3467.5
3285,17,30,3,3,13,2025-03-06,2025-03-09,2025-03-09,Completed,1250.0,3750.0,3,Tata,Tiago,Petrol,Automatic,Hatchback,Hitesh Zacharia,Regular,Male,3,Delhi Airport Branch,New Delhi,2025-03,2025,March,Thursday,0,0,1250.0
3286,176,781,5,1,21,2025-07-10,2025-07-15,2025-07-17,Completed,1300.0,6175.0,7,Hyundai,i10,Petrol,Manual,Hatchback,Vihaan Sehgal,Silver,Male,5,Pune Station Branch,Pune,2025-07,2025,July,Thursday,1,2,882.1428571428571
3287,127,303,9,9,44,2024-02-17,2024-02-18,2024-02-18,Completed,2000.0,2000.0,1,Honda,City,Petrol,Manual,Sedan,Pushti Sekhon,Regular,Female,9,Ahmedabad Branch,Ahmedabad,2024-02,2024,February,Saturday,0,0,2000.0
3288,170,241,2,2,7,2024-05-31,2024-06-01,2024-05-31,Completed,1450.0,1377.5,0,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Veda Brahmbhatt,Silver,Female,2,Udaipur City Branch,Udaipur,2024-05,2024,May,Friday,0,0,1377.5
3289,98,50,10,8,47,2025-04-30,2025-05-05,2025-05-05,Completed,2100.0,9975.0,5,Skoda,Slavia,Petrol,Automatic,Sedan,Leena Jayaraman,Silver,Female,10,Lucknow Branch,Lucknow,2025-04,2025,April,Wednesday,0,0,1995.0
3290,42,826,5,5,23,2024-02-10,2024-02-14,2024-02-14,Completed,8150.0,27710.0,4,BMW,5 Series,Petrol,Manual,Luxury,Karan Kapadia,Platinum,Male,5,Pune Station Branch,Pune,2024-02,2024,February,Saturday,0,0,6927.5
3291,174,439,6,6,28,2024-10-04,2024-10-09,2024-10-09,Completed,1650.0,7837.5,5,Maruti Suzuki,Swift,Petrol,Manual,Hatchback,Ayaan Andra,Silver,Male,6,Bengaluru Whitefield Branch,Bengaluru,2024-10,2024,October,Friday,0,0,1567.5
3292,82,649,3,3,13,2025-02-12,2025-02-15,2025-02-15,Completed,2950.0,8407.5,3,Hyundai,Creta,Diesel,Automatic,Suv,Diya Balasubramanian,Silver,Female,3,Delhi Airport Branch,New Delhi,2025-02,2025,February,Wednesday,0,0,2802.5
3293,159,598,4,4,19,2026-02-18,2026-02-23,2026-02-22,Completed,2050.0,9225.0,4,Hyundai,Verna,Petrol,Manual,Sedan,Ayushman Bains,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2026-02,2026,February,Wednesday,0,0,2306.25
3295,119,870,7,7,34,2025-09-18,2025-09-19,2025-09-19,Completed,1450.0,1232.5,1,Tata,Tiago,Petrol,Manual,Hatchback,Henry Ganesan,Platinum,Male,7,Chennai Central Branch,Chennai,2025-09,2025,September,Thursday,0,0,1232.5
3296,36,350,9,9,42,2024-04-01,2024-04-02,2024-04-02,Completed,8600.0,8170.0,1,BMW,5 Series,Petrol,Manual,Luxury,Pahal Tripathi,Silver,Female,9,Ahmedabad Branch,Ahmedabad,2024-04,2024,April,Monday,0,0,8170.0
3297,45,398,4,4,16,2024-06-16,2024-06-26,2024-06-26,Completed,3000.0,27000.0,10,Toyota,Innova Crysta,Diesel,Manual,Van,Rachit Raja,Gold,Male,4,Mumbai Andheri Branch,Mumbai,2024-06,2024,June,Sunday,0,0,2700.0
